V,S,R,G,d,W1,W2,W3,W4,W5,W6,W7,W8,D1,D2,D3,D4,D5,D6,D7,D8,WO1,WO2,WO3,WO4,WO5,WO6,WN1,WN2,WN3,WN4,WN5,WN6,IW1,IW2,IW3,IW4,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,ID1,ID2,ID3,ID4,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,HL1,HL2,A,CP,POL,MW,FLEX,FLEX_RB,NCC,DIFF,SE,SE0,SE1,LOGP n-Oct,LOGP c-Hex,PSA,HSA,PSAR,PHSAR,LgD5,LgD6,LgD7,LgD7.5,LgD8,LgD9,LgD10,AUS7.4,%FU4,%FU5,%FU6,%FU7,%FU8,%FU9,%FU10,SOLY,LgS3,LgS4,LgS5,LgS6,LgS7,LgS7.5,LgS8,LgS9,LgS10,LgS11,MpKaA,mpKaB,PB,VD,CACO2,SKIN,MetStab,HTSflag,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5,EMDIF,EMDIS,Sdry/S,Spol/S,FLEX_PT,PAINS,Target
196.0,169.493,1.15639,1.05864,0.286037,491.5,301.25,159.125,70.875,33.0,8.875,0.0,0.0,90.875,35.5,15.0,5.375,0.0,0.0,0.0,0.0,107.5,39.5,11.25,0.0,0.0,0.0,194.5,86.875,38.875,10.0,0.0,0.0,0.313226,0.884518,1.53003,0.0,2.89982,1.77736,0.938828,0.418158,0.194698,0.0523619,0.0,0.0,0.201027,0.40487,0.0,0.0,0.536157,0.209448,0.0884991,0.0317122,0.0,0.0,0.0,0.0,2.2,1.65116,5.52305,0.375196,5.812,56.0633,0.000455141,0.000227571,0,1.18157,2.884,0.0,2.884,-0.280595,-1.334,20.23,149.263,0.119356,0.135532,-0.280595,-0.280595,-0.280596,-0.280597,-0.2806,-0.280649,-0.281132,2.0,100.0,100.0,100.0,99.9999,99.9988,99.9876,99.8764,0.311798,0.311798,0.311798,0.311798,0.311798,0.311798,0.311799,0.311803,0.311851,0.312335,0.317139,12.9073,,40.789,0.154406,0.886564,-2.8693,100.0,0,0.0,0.0,0.2,0.4,0,0,0.0,0.4,0.0,0.0,4.05543,1.41092,0.633374,0.366626,1.0,0,-0.23
497.625,340.423,1.46178,1.18686,0.540844,891.875,522.25,250.375,100.125,49.125,22.0,9.125,1.25,207.125,105.625,34.75,17.25,10.25,6.5,4.875,3.25,38.875,8.75,2.375,0.0,0.0,0.0,295.375,117.25,57.875,25.875,8.625,0.5,0.109327,0.416284,1.16012,2.05024,2.6199,1.53412,0.735482,0.294119,0.144306,0.0646255,0.0268049,0.0036719,0.0579659,0.099548,0.171405,0.207384,0.608434,0.310276,0.102079,0.0506722,0.0301096,0.0190939,0.0143204,0.00954694,1.41367,1.27536,4.64759,1.36595,23.502,269.138,0.0,0.0,0,0.787916,7.90252,6.04098,1.86154,0.434005,-1.192,32.11,308.313,0.0943238,0.104147,-0.821399,0.00122534,0.365461,0.411137,0.426643,0.433263,0.433931,1.97463,0.5813,5.524,36.8965,85.395,98.3185,99.8293,99.9829,-1.64716,1.39841,0.565567,-0.391753,-1.21438,-1.57861,-1.62429,-1.63979,-1.64642,-1.64708,-1.64715,,6.23307,58.8045,0.238926,0.918928,-2.82916,86.332,0,0.0,0.125,0.125,0.4375,0,0,0.0,0.0625,0.0625,0.0625,7.77219,1.20841,0.735956,0.264044,0.0,0,-0.05
476.375,340.305,1.39985,1.23916,0.405651,834.125,482.375,245.875,102.375,50.875,24.375,9.25,1.125,166.0,79.625,22.625,10.0,6.5,4.25,3.0,1.5,131.375,34.125,8.5,0.375,0.0,0.0,263.375,117.0,60.625,29.375,7.5,0.0,0.135815,0.478178,1.11812,1.74219,2.45111,1.41748,0.722514,0.300833,0.149498,0.071627,0.0271815,0.00330586,0.0889436,0.147161,0.234782,0.259201,0.487798,0.233981,0.0664845,0.0293854,0.0191005,0.0124888,0.00881562,0.00440781,2.24862,2.4375,6.19081,0.586296,21.518,193.242,1.08306,0.154722,0,0.774204,9.39396,4.7662,4.62776,0.733829,-1.24,63.32,276.985,0.186068,0.228605,0.733829,0.733829,0.733828,0.733827,0.733822,0.733753,0.73307,2.0,100.0,100.0,100.0,99.9998,99.9982,99.9825,99.8253,-1.70222,-1.70222,-1.70222,-1.70222,-1.70222,-1.70222,-1.70222,-1.70221,-1.70215,-1.70146,-1.69469,15.6978,,49.5697,0.125981,0.803913,-2.80998,87.3863,0,0.0,0.0666667,0.133333,0.533333,0,0,0.0,0.133333,0.133333,0.0,7.23062,1.20873,0.624381,0.285792,1.89699,0,0.04
330.5,245.557,1.34592,1.09479,0.260742,378.5,46.25,0.0,0.0,0.0,0.0,0.0,0.0,191.75,52.25,14.625,3.625,1.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418285,0.0,0.0,0.0,1.54139,0.188347,0.0,0.0,0.0,0.0,0.0,0.0,0.00220522,0.0474725,0.13174,0.0,0.780876,0.212781,0.0595584,0.0147623,0.0055995,0.000509046,0.0,0.0,0.0,0.0,0.79051,29.25,11.784,86.1754,0.470505,0.094101,0,0.996151,0.0,0.0,0.0,3.11539,1.928,0.0,245.557,0.0,0.0,3.11539,3.11539,3.11539,3.11539,3.11539,3.11539,3.11539,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,-2.91429,,,50.6804,0.540189,1.71043,-0.912593,54.6619,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.190702,1.5432,0.999522,0.0,1.95959,0,1.01
493.875,354.638,1.39262,1.27155,0.39931,946.625,570.0,306.75,153.25,89.625,55.5,29.625,10.625,201.875,111.0,34.5,21.25,14.625,8.125,4.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,370.875,185.125,111.125,61.125,33.75,10.0,0.248327,0.810352,1.57736,2.1829,2.66927,1.60727,0.864967,0.432131,0.252723,0.156498,0.083536,0.0299602,0.110764,0.179434,0.224785,0.330482,0.569243,0.312995,0.0972824,0.0599203,0.0412393,0.0229107,0.0123365,0.00881181,2.59783,2.61176,7.89533,0.530995,21.145,197.209,0.183103,0.0915515,1,0.696542,12.0,12.0,0.0,3.57718,1.333,46.12,308.518,0.130048,0.149489,2.57661,1.6284,0.729664,0.400482,0.207381,0.0921017,0.0786926,0.0,52.5164,9.95852,1.09389,0.110477,0.0110587,0.00110598,0.000110599,-2.03054,-1.99296,-1.75096,-1.02997,-0.0817556,0.816976,1.14616,1.33926,1.45454,1.46795,1.46931,4.04375,,67.8583,-0.228207,0.295641,-1.70921,100.0,0,0.0,0.0,0.2,0.6,0,0,0.0,0.0,0.0,0.0,7.08841,4.95534,0.639624,0.360376,0.491403,0,-1.26
365.5,268.667,1.36042,1.13294,0.493993,779.875,495.5,267.75,123.0,42.75,0.0,0.0,0.0,148.75,65.75,31.5,17.5,6.625,4.25,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,324.625,139.25,43.25,0.25,0.0,0.0,0.177346,0.546236,0.910483,0.0,2.90275,1.84429,0.996586,0.457815,0.159119,0.0,0.0,0.0,0.15709,0.240656,0.272806,0.422366,0.553659,0.244727,0.117245,0.0651363,0.0246588,0.0158188,0.00651363,0.00279156,1.35714,0.0,6.03744,0.704317,13.924,180.555,0.14385,0.14385,0,0.901899,3.65453,3.65453,0.0,3.62507,3.832,5.1,263.567,0.0189826,0.0193499,3.62507,3.62507,3.62507,3.62507,3.62507,3.62507,3.62507,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,-2.68762,,,78.8735,0.410564,1.41255,-1.68095,70.7277,0,0.0909091,0.0909091,0.0909091,0.363636,0,0,0.0,0.0,0.0,0.0,4.34776,1.35898,0.619691,0.380309,0.116082,0,0.17
482.25,342.738,1.40705,1.23721,0.427613,937.0,565.25,287.25,118.25,56.875,17.125,6.25,0.0,175.75,82.75,48.75,28.0,20.125,16.5,12.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,356.75,144.25,63.625,19.75,4.75,0.0,0.141362,0.428976,0.854092,1.75068,2.73387,1.64922,0.838104,0.345016,0.165943,0.0499653,0.0182355,0.0,0.0663899,0.0838144,0.0986797,0.0949779,0.512782,0.241438,0.142237,0.0816951,0.0587183,0.0481417,0.036471,0.0248003,1.16667,0.611607,4.20223,2.38537,21.301,206.216,0.209436,0.069812,0,0.829417,5.80545,5.80545,0.0,0.437033,1.176,28.49,314.248,0.0831247,0.0906609,0.437033,0.437033,0.437033,0.437033,0.437033,0.437033,0.437033,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,-2.02994,,,61.5642,0.185157,0.904573,-2.74323,89.6535,0,0.0,0.266667,0.0666667,0.4,0,0,0.0,0.0,0.0666667,0.0,7.24444,1.20621,0.656361,0.327765,0.305762,0,-0.05
681.625,463.054,1.47202,1.3746,0.476455,1156.75,685.625,386.5,178.0,89.125,36.875,5.875,0.125,285.125,135.0,58.5,33.625,21.0,14.25,10.125,7.75,149.25,50.375,23.75,7.5,0.625,0.0,460.625,215.875,109.375,45.25,6.75,0.625,0.114925,0.371477,0.731781,0.947807,2.49809,1.48066,0.834677,0.384405,0.192472,0.0796344,0.0126875,0.000269947,0.0592771,0.0945593,0.157905,0.215313,0.615749,0.291543,0.126335,0.0726158,0.0453511,0.030774,0.0218657,0.0167367,1.5235,1.09665,5.6472,1.28784,34.565,324.764,0.269041,0.0896805,0,0.585399,16.6435,11.6287,5.01477,1.34484,2.246,61.13,401.924,0.132015,0.152094,1.34354,1.3447,1.3448,1.34475,1.34458,1.34235,1.32055,2.0,97.0808,99.7018,99.9696,99.9913,99.9422,99.428,94.5607,-3.24602,-3.12636,-3.23315,-3.24472,-3.24588,-3.24598,-3.24593,-3.24576,-3.24353,-3.22173,-3.04876,11.2402,-1.0,72.306,0.254531,0.725858,-3.13611,66.9779,0,0.0,0.208333,0.125,0.375,0,0,0.0,0.0,0.166667,0.0416667,7.05131,3.10109,0.683369,0.316631,0.185293,0,-1.48
697.125,472.445,1.47557,1.38513,0.490251,1211.38,733.375,385.375,162.75,79.75,30.75,8.75,2.5,285.625,139.875,67.625,39.625,24.625,19.125,14.25,9.875,168.125,51.875,23.875,8.5,0.75,0.0,470.25,198.0,88.5,29.375,4.25,0.0,0.105144,0.343581,0.710359,1.08501,2.56406,1.5523,0.815704,0.344485,0.168803,0.065087,0.0185207,0.00529162,0.057409,0.0830993,0.0897634,0.0948758,0.604568,0.296066,0.143138,0.0838722,0.0521225,0.0404809,0.0301623,0.0209019,1.1793,0.776025,5.31039,1.82047,35.183,341.766,0.386566,0.128855,0,0.582481,15.2442,10.2978,4.94639,2.57848,2.401,53.9,418.545,0.114087,0.12878,2.5038,2.57041,2.57766,2.57821,2.57836,2.57814,2.57514,2.0,34.7582,84.1974,98.1577,99.8119,99.9735,99.921,99.2338,-3.79439,-2.501,-3.33574,-3.71972,-3.78632,-3.79358,-3.79413,-3.79428,-3.79405,-3.79105,-3.76211,12.1124,0.0,84.304,0.369834,0.838272,-2.94232,60.2835,0,0.0,0.2,0.16,0.36,0,0,0.0,0.04,0.12,0.0,7.36085,4.85499,0.70279,0.29721,0.193981,0,-0.22
620.375,429.625,1.44399,1.34975,0.409954,1004.13,631.25,371.75,181.0,99.625,45.625,9.625,0.125,192.875,75.0,28.625,17.25,10.5,5.875,3.0,1.875,84.375,24.875,8.75,2.25,0.0,0.0,431.125,209.0,112.0,45.125,3.625,0.0,0.16086,0.43329,0.816065,1.04944,2.33721,1.46931,0.86529,0.421298,0.231888,0.106197,0.0224033,0.000290952,0.0458493,0.0424634,0.135348,0.246767,0.448938,0.174571,0.0666279,0.0401513,0.0244399,0.0136747,0.00698284,0.00436427,3.48035,2.64493,3.09693,1.33235,26.194,254.325,1.95077,0.216753,0,0.653508,17.8278,10.0844,7.74337,3.15445,0.086,75.27,354.355,0.175199,0.212414,3.15325,3.14259,3.04831,2.88128,2.57789,1.69108,0.658298,1.77572,99.9723,99.7239,97.3057,78.3117,26.4889,3.41068,0.293262,-3.30671,-3.3067,-3.30659,-3.30551,-3.29485,-3.20057,-3.03355,-2.73015,-1.84334,-0.810421,0.378116,10.6422,,66.5643,-0.158973,0.542924,-2.19384,69.7368,0,0.166667,0.0,0.0555556,0.5,0,0,0.0,0.0,0.277778,0.0,7.27519,1.37543,0.574641,0.400233,3.86942,0,0.02
456.25,326.384,1.39789,1.21525,0.434453,897.625,651.125,398.5,190.375,102.625,46.0,8.875,0.125,104.375,34.75,15.25,9.75,6.25,4.5,2.625,1.125,86.25,26.625,10.625,2.75,0.0,0.0,463.125,219.75,113.125,42.875,2.75,0.0,0.144707,0.298347,0.575839,0.952098,2.75021,1.99496,1.22095,0.583285,0.31443,0.140938,0.0271919,0.000382984,0.0454857,0.112029,0.200331,0.258971,0.319792,0.10647,0.0467241,0.0298728,0.0191492,0.0137874,0.00804267,0.00344686,6.72951,4.71795,1.45302,0.377851,18.854,198.219,0.631283,0.126257,0,0.847676,17.6981,9.77979,7.9183,1.19697,-1.002,75.27,251.114,0.230618,0.299744,1.19639,1.19118,1.14222,1.04317,0.826934,0.0348132,-0.961768,1.8777,99.9866,99.8658,98.6739,88.1515,42.6358,6.85483,0.665498,-2.02768,-2.02768,-2.02763,-2.0271,-2.02189,-1.97293,-1.87388,-1.65764,-0.865523,0.131093,1.27051,10.9561,,40.3021,-0.0973399,0.307647,-3.12881,99.5929,0,0.214286,0.0,0.0714286,0.357143,0,0,0.0,0.0,0.357143,0.0,7.36265,1.37678,0.409334,0.554121,0.883083,0,0.09
662.625,468.913,1.41311,1.44094,0.404983,1104.63,702.75,414.625,192.75,106.125,48.375,10.25,0.0,200.625,77.375,27.625,14.625,8.25,5.0,2.5,1.125,88.625,25.75,9.625,2.375,0.0,0.0,481.75,228.375,118.5,46.625,4.125,0.0,0.13902,0.353002,0.664849,0.924045,2.35571,1.49868,0.884226,0.411057,0.226321,0.103164,0.0218591,0.0,0.0490742,0.0393764,0.110028,0.203756,0.427851,0.165009,0.0589128,0.0311891,0.0175939,0.010663,0.00533148,0.00239916,3.84163,3.30769,3.62176,1.19107,28.029,268.352,1.83615,0.183615,0,0.610957,17.8278,10.0844,7.74337,3.64382,0.358,75.27,393.643,0.16052,0.191214,3.64262,3.63196,3.53768,3.37065,3.06726,2.18044,1.14767,1.77572,99.9723,99.7239,97.3057,78.3117,26.4889,3.41068,0.293262,-3.63267,-3.63266,-3.63255,-3.63147,-3.62082,-3.52654,-3.35951,-3.05612,-2.1693,-1.13639,0.0521512,10.6422,,68.6855,-0.162446,0.543455,-2.15165,62.4345,0,0.157895,0.0,0.0526316,0.526316,0,0,0.0,0.0,0.263158,0.0,7.27519,1.3767,0.547649,0.390504,4.89586,0,0.24
692.5,475.41,1.45664,1.40752,0.399096,1117.75,662.0,341.625,139.125,69.5,34.625,11.0,0.5,244.625,105.75,47.25,25.0,17.0,11.0,8.375,5.125,103.125,32.875,12.25,3.375,0.625,0.0,380.875,144.375,70.625,33.5,9.75,0.375,0.116424,0.355201,0.814709,1.09492,2.35113,1.39248,0.718591,0.292642,0.14619,0.0728319,0.0231379,0.00105172,0.0291024,0.0773164,0.148581,0.179048,0.514556,0.22244,0.099388,0.0525862,0.0357586,0.0231379,0.0176164,0.0107802,1.4709,1.385,4.00621,1.3904,31.27,276.374,1.93769,0.193769,0,0.564406,17.7718,9.97673,7.79512,2.05732,0.0399997,52.57,422.84,0.110578,0.124326,-1.38366,-1.05263,-0.25263,0.223563,0.703846,1.54945,1.80979,0.265618,0.000460463,0.00460444,0.0460253,0.458353,4.40098,31.033,56.5419,-2.57063,0.928742,0.923098,0.870356,0.539324,-0.260673,-0.736866,-1.21715,-2.06275,-2.3231,-1.52915,11.003,9.3368,70.6759,0.152904,0.615792,-2.66971,76.2238,0,0.0,0.142857,0.0952381,0.52381,0,0,0.047619,0.047619,0.047619,0.0952381,8.00467,6.38632,0.658632,0.27801,3.98062,0,-0.43
900.875,610.418,1.47583,1.57417,0.473411,1577.88,1115.25,662.75,264.75,117.125,39.625,13.0,3.25,184.875,93.875,46.5,34.375,24.5,19.0,12.875,9.0,137.625,35.25,9.625,0.0,0.0,0.0,797.625,328.375,139.75,45.375,16.0,2.25,0.0279485,0.0730383,0.33087,0.614529,2.58491,1.82703,1.08573,0.433719,0.191877,0.0649145,0.0212969,0.00532422,0.0124803,0.0204608,0.0476555,0.125961,0.302866,0.153788,0.0761773,0.0563139,0.0401364,0.0311262,0.0210921,0.014744,2.51882,1.15273,2.1515,3.33745,43.652,426.484,2.65129,0.441881,0,0.334629,22.4129,19.5289,2.884,2.06586,-0.576,87.35,523.068,0.143099,0.166995,-0.661815,0.274525,1.21005,1.59533,1.85677,2.03979,2.06318,1.47091,0.0123584,0.156562,1.58582,13.9106,61.7778,94.1735,99.3846,-3.79536,0.292945,-0.358121,-1.06765,-2.00402,-2.93955,-3.32483,-3.58627,-3.76929,-3.79268,-3.79509,15.2665,-1.0,72.8981,0.133595,0.310563,-3.51493,46.9962,0,0.0,0.15625,0.15625,0.40625,0,0,0.03125,0.0625,0.0625,0.0625,8.36254,7.35762,0.387669,0.412033,1.57147,0,-0.67
824.25,580.201,1.42063,1.59434,0.40816,1283.75,817.25,496.5,234.5,122.375,52.125,13.625,0.25,219.625,70.0,28.375,14.875,10.25,6.375,3.625,0.875,179.5,59.0,21.5,1.75,0.0,0.0,548.5,257.875,133.125,59.75,13.0,0.5,0.0624637,0.154569,0.314338,0.305072,2.2126,1.40856,0.855738,0.40417,0.210918,0.0898396,0.0234832,0.000430885,0.022809,0.0696695,0.153716,0.204151,0.378533,0.120648,0.0489055,0.0256377,0.0176663,0.0109876,0.00624784,0.0015081,4.31278,3.5042,3.40921,0.51733,36.146,336.426,2.21134,0.147423,0,0.433849,19.0008,10.9526,8.04814,1.58632,-0.419,89.86,490.341,0.154877,0.18326,-1.83359,-1.43308,-0.588876,-0.10901,0.368143,1.17816,1.52335,0.358675,0.000640702,0.00640665,0.0640296,0.636627,6.02127,39.0506,86.4991,-2.74115,0.757969,0.75014,0.678751,0.278244,-0.56596,-1.04583,-1.52298,-2.33299,-2.67819,-2.73443,16.1294,9.19334,54.1511,0.106057,0.292006,-3.41484,67.4769,0,0.0,0.153846,0.115385,0.423077,0,0,0.0,0.115385,0.192308,0.0,7.11134,1.2096,0.484522,0.383962,7.31913,0,-0.15
377.5,281.211,1.34241,1.17464,0.40043,768.375,502.75,250.875,100.5,44.875,17.25,6.375,0.125,108.375,54.375,25.875,15.375,9.375,5.5,3.0,0.875,111.25,36.0,11.375,1.375,0.0,0.0,244.75,97.75,46.5,19.0,5.625,0.0,0.0987856,0.303988,0.975453,2.08967,2.73238,1.78781,0.892125,0.357383,0.159578,0.0613419,0.0226698,0.000444507,0.0450353,0.0888452,0.176361,0.22781,0.385387,0.19336,0.0920129,0.0546743,0.033338,0.0195583,0.0106682,0.00311155,1.7343,1.12195,3.67264,1.60545,16.013,151.162,0.181737,0.0605789,0,0.962125,11.6659,4.67096,6.99496,0.760199,-3.134,49.33,231.881,0.17542,0.212739,0.760189,0.760101,0.759215,0.757096,0.750462,0.671449,0.246189,2.0,99.9998,99.9977,99.9773,99.7737,97.7821,81.5115,30.597,-1.52707,-1.52707,-1.52707,-1.52706,-1.52697,-1.52608,-1.52396,-1.51733,-1.43832,-1.01307,-0.155752,14.3563,,46.3834,0.0141631,0.72994,-2.86658,100.0,0,0.0,0.25,0.0,0.416667,0,0,0.0,0.166667,0.166667,0.0,7.26431,1.20934,0.493296,0.339514,0.348246,0,-0.37
210.25,184.011,1.14259,1.11636,0.276238,408.0,236.0,132.0,65.125,34.0,15.375,2.0,0.0,76.75,18.875,6.875,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.125,78.5,39.625,15.5,1.5,0.0,0.421617,1.13408,1.99188,2.59324,2.21725,1.28253,0.717347,0.353918,0.184771,0.0835546,0.0108689,0.0,0.0933952,0.124548,0.0,0.0,0.417094,0.102575,0.0373618,0.00611375,0.0,0.0,0.0,0.0,4.94545,13.6667,4.30517,0.487152,6.074,58.0791,5.5631e-07,2.78155e-07,0,1.18733,3.92163,3.92163,0.0,-0.177538,-0.423,17.07,166.941,0.092766,0.102251,-0.177538,-0.177538,-0.177538,-0.177538,-0.177538,-0.177538,-0.177538,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,0.518434,,,20.6775,-0.26702,0.999595,-2.26071,100.0,0,0.0,0.25,0.0,0.5,0,0,0.0,0.0,0.25,0.0,6.05613,1.2107,0.53388,0.336222,0.0,0,-0.15
201.75,176.533,1.14285,1.0932,0.263012,456.375,235.375,103.375,41.0,15.25,3.875,0.0,0.0,153.0,77.375,46.125,31.0,16.875,7.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.875,49.25,20.125,4.75,0.0,0.0,0.295612,1.19589,2.40375,0.0,2.58521,1.33332,0.585584,0.232251,0.0863861,0.0219506,0.0,0.0,0.0607931,0.0751566,0.0746299,0.545053,0.866693,0.438303,0.261282,0.175604,0.0955912,0.0403607,0.0113293,0.0,0.330623,0.125,3.71322,12.6677,6.104,53.0626,0.0242572,0.0242572,0,1.27774,3.48747,3.48747,0.0,0.426536,-0.06,23.79,152.743,0.134762,0.155752,0.426536,0.426536,0.426536,0.426536,0.426536,0.426536,0.426536,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,-0.692211,,,53.2733,-0.0524056,1.15685,-1.98682,100.0,0,0.0,0.0,0.0,0.75,0,0,0.0,0.0,0.25,0.0,3.94814,2.58714,0.819243,0.180757,0.5,0,-0.4
460.625,346.344,1.32996,1.31579,0.488911,1072.5,826.25,501.5,215.125,98.875,33.125,10.375,1.625,71.5,42.25,27.75,20.5,16.25,12.75,8.75,6.375,280.625,92.625,31.375,3.25,0.0,0.0,582.75,247.125,106.75,28.75,5.375,0.125,0.00737694,0.0242629,0.0753166,1.15973,3.09663,2.38564,1.44798,0.621131,0.285482,0.0956419,0.0299558,0.00469187,0.0826253,0.181469,0.231712,0.26213,0.206442,0.121989,0.0801227,0.0591897,0.0469187,0.0368131,0.0252639,0.0184066,3.56306,1.61585,1.89557,0.516064,21.381,225.205,1.1985,0.171214,0,0.836362,22.6825,13.6708,9.01167,-1.59088,-5.059,119.91,226.434,0.346217,0.529559,-1.59673,-1.59196,-1.59589,-1.60636,-1.638,-1.92242,-2.6852,1.99077,87.8926,98.6624,99.7519,98.8536,89.715,46.5907,8.01881,-1.23627,-0.867131,-1.18165,-1.23043,-1.23519,-1.23126,-1.22079,-1.18915,-0.904722,-0.141947,0.814324,13.1561,-2.0,30.8531,0.0725542,-0.222261,-4.96544,100.0,0,0.0,0.166667,0.277778,0.0,0,0,0.0,0.222222,0.277778,0.0,6.71528,2.40763,0.264246,0.590075,1.83077,0,-0.84
425.75,313.024,1.36012,1.22317,0.427997,785.125,522.0,309.75,135.25,67.75,30.5,7.5,0.25,114.875,45.625,13.375,7.5,4.25,2.875,1.875,1.25,119.875,40.25,15.125,3.875,0.25,0.0,318.25,130.125,68.0,30.75,6.25,0.0,0.0920248,0.233351,0.573832,1.17612,2.50819,1.6676,0.98954,0.432075,0.216437,0.0974366,0.0239598,0.000798661,0.0574263,0.0808668,0.0884118,0.297365,0.366985,0.145756,0.0427283,0.0239598,0.0135772,0.0091846,0.00598995,0.0039933,5.06542,4.06667,2.32327,0.617834,18.584,182.22,1.55889e-07,7.79445e-08,0,0.914711,16.1198,8.51974,7.60005,0.999265,-0.388,61.96,251.064,0.19794,0.24679,0.973496,0.996586,0.998674,0.998151,0.99599,0.967807,0.755365,2.0,62.056,94.2372,99.3848,99.8639,99.2484,93.0103,57.016,-1.83387,-0.982562,-1.62673,-1.8081,-1.83122,-1.8336,-1.83378,-1.83382,-1.8337,-1.83229,-1.81835,12.439,3.78636,37.8193,0.144214,0.714526,-3.13688,93.1589,0,0.0,0.142857,0.0714286,0.428571,0,0,0.0714286,0.0714286,0.142857,0.0714286,8.23877,1.35493,0.46974,0.410472,0.0,0,-0.26
497.375,353.493,1.40703,1.2565,0.491017,1111.88,877.75,523.0,255.5,129.125,47.5,10.875,0.5,78.25,37.625,25.25,14.75,9.75,5.875,4.125,2.125,161.375,58.0,22.625,2.5,0.0,0.0,623.0,291.375,143.5,43.875,6.25,0.0,0.0826227,0.170395,0.34447,1.47619,3.14539,2.48308,1.47952,0.722787,0.365283,0.134373,0.0307644,0.00141446,0.109773,0.180611,0.260834,0.312139,0.221362,0.106438,0.07143,0.0417264,0.0275819,0.0166198,0.0116693,0.00601143,5.11386,3.22034,3.17634,0.301885,21.111,244.22,0.396919,0.0992297,0,0.781328,19.1084,11.6971,7.41133,-0.496295,-2.989,87.34,266.153,0.247077,0.328157,-0.496323,-0.496573,-0.499067,-0.505,-0.523245,-0.711161,-1.36491,1.99615,99.9994,99.9936,99.936,99.3637,93.9813,60.9602,13.5053,-1.53839,-1.53839,-1.53839,-1.53836,-1.53811,-1.53562,-1.52969,-1.51144,-1.32353,-0.669798,0.266088,14.1792,,37.4124,0.0149651,-0.00988502,-4.37114,100.0,0,0.0555556,0.0555556,0.333333,0.111111,0,0,0.0,0.111111,0.222222,0.0,7.67954,3.57105,0.283344,0.686647,0.536424,0,-0.59
483.5,343.0,1.40962,1.23543,0.401717,909.375,600.625,389.125,184.75,110.375,66.625,37.125,14.875,110.375,23.125,6.125,2.25,1.5,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.875,227.25,135.75,79.5,41.75,15.25,0.201899,0.459054,0.918084,1.18222,2.65124,1.75109,1.13448,0.53863,0.321793,0.194242,0.108236,0.0433674,0.0636813,0.137343,0.262295,0.363689,0.321793,0.0674199,0.0178572,0.00655977,0.00437318,0.00182216,0.000364432,0.0,18.0204,29.6111,5.004,0.0894692,21.228,194.23,0.670283,0.134057,2,0.664714,9.0,9.0,0.0,1.90293,-3.723,52.37,290.63,0.152682,0.180195,-1.60906,-1.70385,-2.16129,-2.53331,-2.88904,-3.27043,-3.33874,1.11221,99.7156,97.2269,77.8077,25.9592,3.3873,0.349381,0.0350483,-0.741896,-0.741772,-0.74066,-0.729687,-0.632958,-0.156579,0.257711,0.724351,1.6773,2.43424,2.71246,6.54482,,0.0,-0.364411,-0.264549,-3.06441,100.0,0,0.0,0.0,0.214286,0.5,0,0,0.0714286,0.0,0.0,0.0,5.92708,3.61881,0.411895,0.511699,1.15128,0,-0.38
